54,2698
54,2731
54,2768
54,2998
54,3019
54,3094
54,3147
54,3305
54,3372
54,3487
54,3563
54,3587
54,3886
54,3890
55,46
55,96
55,121
55,270
55,653
55,997
55,1332
55,1336
55,1449
55,1536
55,1570
55,1746
55,2622
55,3261
55,3878
56,187
56,549
56,701
56,1098
56,1443
56,1623
56,1649
56,1937
56,2448
56,2694
56,2790
56,3030
56,3076
56,3259
56,3481
56,3788
56,3873
57,387
57,834
57,1209
57,1817
57,1871
57,2577
57,2835
57,3640
57,3649
57,3773
57,3903
58,1277
58,1283
58,1578
58,2736
58,3789
58,3823
58,3871
59,156
59,557
59,655
59,680
59,1322
59,1375
59,1384
59,1476
59,1510
59,1790
59,2007
59,2253
59,2353
59,3050
59,3131
59,3622
59,3624
59,3751
59,3827
60,131
60,550
60,1030
60,1204
60,1319
60,1563
60,1667
60,1941
60,1997
60,2058
60,2846
60,3296
60,3855
61,179
61,259
61,857
61,1213
61,1442
61,2169
61,2439
61,2519
61,2587
61,2851
61,3298
61,3311
61,3626
61,3918
61,3934
62,26
62,523
62,618
62,1037
62,1635
62,1839
62,2036
62,2570
62,3365
62,3379
62,3895
63,31
63,153
63,431
63,481
63,573
63,869
63,1243
63,1360
63,1799
63,1807
63,2295
63,2561
63,2672
63,2677
63,2728
63,3312
63,3812
63,3859
64,624
64,720
64,971
64,1762
64,2388
64,3560
65,67
65,661
65,844
65,933
65,1069
65,1533
65,1578
65,2146
65,2329
65,2358
65,2469
65,3004
65,3257
65,3369
65,3469
65,3651
65,3866
66,44
66,172
66,252
66,301
66,310
66,311
66,394
66,419
66,1030
66,1203
66,1515
66,1920
66,2191
66,2829
66,3389
67,65
67,323
67,391
67,589
67,627
67,695
67,799
67,938
67,1178
67,1350
67,1429
67,1519
67,1602
67,1992
67,2329
67,2472
67,2581
67,2825
67,3278
67,3831
67,3973
67,3984
68,49
68,138
68,524
68,1167
68,1226
68,1390
68,1435
68,2484
68,2801
68,2971
68,3953
69,11
69,307
69,475
69,957
69,992
69,1229
69,1561
69,1655
69,1926
69,1945
69,2029
69,2548
69,2562
69,2645
69,2951
69,3220
69,3307
69,3508
69,3792
70,7
70,251
70,393
70,747
70,1137
70,1941
70,2070
70,2821
70,3148
70,3225
70,3303
70,3350
70,3716
70,3786
70,3821
70,3893
71,151
71,152
71,225
71,342
71,955
71,996
71,1112
71,1237
71,1366
71,1713
71,2643
71,2747
71,3567
71,3593
72,107
72,156
72,564
72,691
72,733
72,765
72,961
72,1271
72,1346
72,1541
72,1646
72,1781
72,1865
72,2337
72,2384
72,2738
72,3400
72,3436
72,3592
72,3896
73,312
73,641
73,924
73,982
73,1060
73,1062
73,1124
73,1967
73,2138
73,2143
73,2582
73,3216
73,3226
73,3507
73,3660
73,3843
73,3888
73,3939
74,424
74,582
74,1197
74,1535
74,1801
74,1857
74,2507
74,2793
74,2831
74,2885
74,2934
74,3109
74,3793
75,668
75,1310
75,1328
75,1560
75,2320
76,499
76,1230
76,1358
76,1900
76,1936
76,2040
76,2589
76,2634
76,2717
76,2907
76,3058
76,3157
76,3246
76,3479
76,3846
76,3853
76,3877
77,724
77,1173
77,1460
77,2836
77,2881
77,3953
78,102
78,216
78,389
78,594
78,657
78,1970
78,2161
78,2163
78,2243
78,2461
78,2882
78,3334
79,40
79,662
79,679
79,806
79,834
79,1247
79,2300
79,3127
79,3359
80,175
80,183
80,633
80,1095
80,1356
80,1594
80,1635
80,1662
80,1679
80,2537
80,2685
80,2898
80,3030
80,3494
80,3524
80,3596
80,3925
81,288
81,332
81,449
81,1119
81,1397
81,1676
81,1910
81,1911
81,2158
81,2166
81,2692
81,2785
81,2841
81,3058
81,3108
81,3307
81,3439
81,3440
81,3970
82,640
82,1028
82,1081
82,1384
82,1418
82,1550
82,1575
82,2003
82,2005
82,2064
82,2783
82,2879
82,3270
82,3835
82,3884
83,445
83,591
83,708
83,1122
83,1642
83,2639
83,2715
83,2752
83,3003
83,3037
83,3226
83,3556
83,3594
83,3812
83,3854
83,3875
83,3927
83,3948
84,235
84,783
84,813
84,1004
84,1147
84,1407
84,2081
84,2254
84,2820
84,2837
84,3044
84,3358
84,3379
84,3771
85,21
85,236
85,1058
85,1275
85,1631
85,2985
85,3206
85,3313
85,3498
85,3639
85,3669
86,355
86,777
86,994
86,1038
86,1202
86,1402
86,1621
86,1768
86,1797
86,2296
86,3023
86,3233
86,3611
87,94
87,888
87,923
87,1198
87,1468
87,3076
87,3099
87,3495
87,3513
87,3550
88,977
88,1069
88,1612
88,1808
88,1976
88,2656
88,2802
88,2918
88,3318
88,3538
89,147
89,809
89,810
89,1396
89,2329
89,2617
89,2702
89,2773
89,3618
89,3880
90,24
90,456
90,605
90,987
90,2229
90,2718
90,3381
91,1009
91,1264
91,1551
91,2182
91,2300
91,2452
91,2478
91,3787
91,3801
91,3859
92,112
92,117
92,244
92,529
92,704
92,1083
92,1172
92,1483
92,1735
92,2002
92,2089
92,2552
92,3076
92,3087
92,3105
92,3782
93,1016
93,1298
93,1418
93,1781
93,1971
93,2035
93,2079
93,2481
93,3359
94,87
94,287
94,507
94,1085
94,1215
94,1425
94,1426
94,1583
94,1622
94,1832
94,1933
94,1965
94,2232
94,2348
94,2594
94,2861
94,3218
94,3416
94,3516
94,3801
94,3984
95,51
95,171
95,177
95,631
95,835
95,941
95,1486
95,1932
95,2534
95,3161
95,3771
95,3780
95,3817
95,3852
95,3973
96,55
96,450
96,1338
96,1891
96,2494
96,2692
96,3081
96,3225
96,3517
96,3998
97,724
97,735
97,1319
97,1585
97,1599
97,1730
97,1768
97,1826
97,1907
97,2482
97,2832
97,3713
98,119
98,344
98,466
98,1028
98,1231
98,1264
98,1806
98,1843
98,2118
98,2132
98,2793
98,2795
98,2930
98,3036
98,3082
98,3197
98,3257
98,3489
98,3652
98,3869
99,27
99,185
99,218
99,243
99,453
99,1048
99,1316
99,1657
99,1929
99,2061
99,2334
99,2495
99,3008
99,3114
99,3202
99,3498
99,3636
99,3890
100,1755
100,2191
100,2294
100,2399
100,2466
100,2748
100,2951
100,3560
100,3803
101,569
101,627
101,698
101,699
101,739
101,764
101,896
101,1312
101,1472
101,1718
101,2190
101,2470
101,2619
101,3328
101,3585
102,78
102,822
102,1202
102,1300
102,1535
102,1575
102,1974
102,2229
102,2346
102,2432
102,2471
102,3940
103,771
103,1543
103,2005
103,2111
103,2558
103,2626
103,2786
103,2948
103,3069
103,3784
103,3995
104,233
104,327
104,1023
104,1035
104,1103
104,1133
104,1208
104,1310
104,1424
104,2215
104,2293
104,2479
104,3268
105,133
105,369
105,476
105,788
105,1052
105,1326
105,1467
105,1962
105,2052
105,2150
105,2169
105,2337
105,2391
105,3003
105,3244
105,3250
105,3369
105,3496
105,3529
105,3633
106,1063
106,1417
106,1446
106,1543
106,1626
106,1760
106,1857
106,1931
106,2163
106,2475
106,2511
106,2611
106,2710
106,2855
106,2915
106,3043
106,3165
106,3378
106,3583
106,3637
106,3738
106,3921
107,72
107,436
107,726
107,1119
107,1647
107,1673
107,1918
107,2297
107,2397
107,2592
107,2895
107,3090
107,3276
107,3440
107,3870
107,3894
108,575
108,823
108,1016
108,1384
108,1458
108,1532
108,1936
108,2084
108,2614
108,3461
108,3480
108,3794
109,316
109,431
109,622
109,810
109,827
109,1060
109,1391
109,1694
109,1698
109,2715
109,2853
109,3110
109,3140
109,3360
109,3717
109,3759
110,158
110,387
110,638
110,1038
110,1398
110,1560
110,1662
110,3106
110,3709
110,3915
110,3924
111,253
111,1003
111,1315
111,1766
111,1808
111,1812
111,1835
111,1952
111,2094
111,2121
111,2133
111,2608
111,2754
111,2900
111,3028
111,3211
111,3705
112,92
112,569
112,616
112,1188
112,1442
112,1460
112,1596
112,2408
112,2463
112,2875
112,3072
112,3127
112,3181
112,3255
112,3853
113,5
113,360
113,587
113,768
113,776
113,848
113,1317
113,1411
113,1800
113,2313
113,3252
113,3519
113,3575
114,507
114,514
114,634
114,1246
114,1442
114,1537
114,2147
114,2151
114,2301
114,2309
114,2826
114,3077
114,3216
114,3275
114,3380
114,3468
114,3632
115,26
115,311
115,418
115,650
115,727
115,903
115,905
115,926
115,1310
115,1313
115,1870
115,2205
115,2742
115,2750
115,3114
115,3252
115,3337
115,3440
115,3443
115,3610
115,3742
116,348
116,758
116,888
116,1160
116,1576
116,1883
116,1913
116,2392
116,2527
116,2586
116,3697
117,92
117,728
117,1285
117,1474
117,1584
117,1594
117,1798
117,1896
117,2251
117,3066
117,3089
117,3146
117,3179
117,3262
117,3463
117,3547
117,3858
118,152
118,520
118,674
118,697
118,787
118,868
118,1078
118,1929
118,2580
118,2642
118,2837
118,3310
118,3516
118,3567
118,3928
119,45
119,98
119,161
119,728
119,811
119,982
119,1130
119,1188
119,1694
119,1911
119,2244
119,2913
119,2939
119,2965
119,3721
119,3782
119,3879
119,3901
120,515
120,688
120,793
120,1215
120,1271
120,1384
120,1492
120,1851
120,1864
120,2672
120,2675
120,2731
120,2991
120,2996
120,3409
120,3554
120,3560
120,3964
121,30
121,55
121,211
121,224
121,578
121,872
121,1244
121,1341
121,1685
121,1933
121,2267
121,2282
121,2284
121,3552
121,3695
121,3731
121,3757
122,1878
122,1996
122,2217
122,2921
122,2971
122,2996
122,3024
122,3799
123,447
123,1108
123,1176
123,1331
123,1590
123,3285
123,3413
124,259
124,370
124,955
124,1518
124,1534
124,1586
124,2552
124,3879
124,3910
125,367
125,515
125,579
125,969
125,1047
125,1390
125,1404
125,2215
125,2490
125,2834
125,3163
125,3205
125,3230
125,3372
125,3707
126,149
126,284
126,469
126,491
126,619
126,1197
126,1210
126,1728
126,1766
126,2317
126,2387
126,2681
126,3108
126,3405
126,3664
127,40
127,172
127,772
127,1696
127,1909
127,1963
127,2075
127,2420
127,2533
127,2697
127,2722
127,2909
127,3271
127,3470
127,3749
128,235
128,431
128,520
128,623
128,687
128,691
128,1055
128,1146
128,1238
128,1350
128,1401
128,1673
128,1675
128,1870
128,1880
128,2369
128,2470
128,2714
128,2855
128,2984
128,3096
128,3260
128,3295
128,3330
128,3615
129,690
129,1023
129,1551
129,1766
129,1895
129,1993
129,2216
129,2277
129,2375
129,2497
129,2818
129,2880
129,3000
129,3175
129,3590
130,204
130,630
130,703
130,907
130,1147
130,1435
130,2309
130,2498
130,2542
130,2731
130,2809
130,3508
130,3546
131,60
131,148
131,450
131,513
131,979
131,1244
131,1842
131,2285
131,2430
131,2466
131,2515
131,2684
131,3043
131,3177
131,3355
131,3397
131,3410
131,3894
131,3992
132,513
132,874
132,908
132,1464
132,1965
132,2733
132,2795
132,3261
132,3283
132,3396
132,3796
133,9
133,105
133,578
133,659
133,739
133,972
133,1630
133,1880
133,1945
133,2020
133,2056
133,2177
133,2277
133,2435
133,2981
133,3226
133,3422
133,3759
134,243
134,328
134,469
134,930
134,990
134,1376
134,2124
134,2990
134,2997
134,3169
134,3227
134,3313
134,3933
135,443
135,1087
135,1113
135,1512
135,3293
135,3557
135,3637
135,3963
136,174
136,916
136,1050
136,1283
136,1769
136,1774
136,1891
136,1931
136,1948
136,2021
136,2160
136,2435
136,2780
136,3078
136,3138
136,3313
136,3412
136,3477
137,220
137,491
137,1278
137,1730
137,2095
137,2207
137,2280
137,2372
137,2687
137,2869
137,2998
137,3035
137,3418
137,3705
137,3991
138,68
138,681
138,1277
138,1426
138,1685
138,1884
138,1886
138,2046
138,2268
138,2324
138,2360
138,2454
138,2619
138,2820
138,2979
138,3478
138,3519
138,3574
138,3770
138,3928
138,3953
139,1457
139,1462
139,2158
139,2290
139,3214
139,3504
139,3602
139,3645
139,3702
140,18
140,235
140,246
140,533
140,1954
140,2497
140,2597
140,2605
140,2883
140,3032
140,3067
140,3573
140,3863
141,509
141,1118
141,1549
141,1554
141,1667
141,2841
141,3123
141,3204
141,3278
141,3382
141,3980
142,361
142,650
142,1089
142,1242
142,1299
142,1465
142,1541
142,1591
142,1854
142,1950
142,2100
142,2484
142,2640
142,2791
142,2952
142,3718
143,1141
143,1218
143,1422
143,1446
143,2189
143,2229
143,2410
143,2419
143,2631
143,3065
143,3209
143,3298
143,3328
143,3620
143,3713
144,22
144,277
144,347
144,373
144,406
144,535
144,712
144,786
144,890
144,1235
144,1887
144,1921
144,2138
144,2224
144,2360
144,2706
144,3141
144,3149
145,355
145,738
145,811
145,1425
145,1553
145,1700
145,1973
145,2011
145,2067
145,2249
145,2342
145,2395
145,2703
146,182
146,367
146,472
146,516
146,857
146,859
146,960
146,1322
146,1330
146,1757
146,2500
146,2662
146,2755
146,3246
146,3385
146,3881
146,3947
147,89
147,291
147,934
147,1192
147,1423
147,1502
147,1770
147,2250
147,2456
147,2769
147,3164
147,3515
147,3733
147,3857
148,131
148,190
148,227
148,265
148,320
148,450
148,825
148,1173
148,1226
148,1534
148,1744
148,1874
148,3102
148,3267
148,3285
148,3678
148,3748
149,126
149,275
149,381
149,477
149,500
149,722
149,912
149,2117
149,2330
149,2486
149,3246
149,3961
150,463
150,467
150,706
150,1081
150,1452
150,1746
150,1910
150,1964
150,1988
150,2097
150,2210
150,2376
150,2591
150,3026
150,3557
150,3603
150,3637
150,3664
150,3737
151,71
151,1565
151,2256
151,2694
151,3097
151,3403
152,71
152,118
152,699
152,1634
152,1671
152,1775
152,1820
152,2061
152,2318
152,2824
152,3337
152,3614
152,3729
152,3745
152,3901
153,63
153,290
153,671
153,757
153,771
153,888
153,891
153,961
153,1376
153,1999
153,2005
153,2036
153,2086
153,2167
153,2685
153,3033
153,3041
153,3894
154,438
154,626
154,699
154,1246
154,1271
154,1281
154,2075
154,2081
154,2782
154,3351
154,3471
154,3604
155,580
155,677
155,1201
155,1855
155,2072
155,2095
155,2407
155,3045
155,3308
155,3941
156,47
156,59
156,72
156,159
156,625
156,1102
156,1148
156,1149
156,1855
156,1986
156,2059
156,2114
156,2158
156,2646
156,2775
156,2834
156,3217
156,3275
156,3480
156,3795
156,3837
156,3984
157,258
157,569
157,658
157,703
157,878
157,1013
157,1152
157,1189
157,1441
157,1594
157,1968
157,2240
157,2793
157,3672
157,3779
158,22
158,110
158,612
158,650
158,659
158,745
158,837
158,987
158,1162
158,1425
158,1632
158,1889
158,2290
158,2345
158,2700
158,3303
158,3482
158,3960
159,156
159,352
159,357
159,409
159,484
159,541
159,771
159,1022
159,1418
159,1436
159,1465
159,1636
159,1818
159,1966
159,2081
159,2201
159,2424
159,2738
159,3155
159,3804
159,3966
160,476
160,650
160,932
160,1110
160,1847
160,2150
160,2949
160,3008
160,3338
160,3635
160,3808
161,7
161,119
161,776
161,922
161,1076
161,1157
161,1663
161,1996
161,2556
161,3061
161,3174
161,3544
161,3564
161,3592
162,236
162,394
162,449
162,775
162,992
162,1196
162,1258
162,1276
162,1637
162,2432
162,2561
162,2581
162,2856
162,2992
163,519
163,524
163,590
163,648
163,726
163,1201
163,1312
163,1345
163,2004
163,2809
163,2912
163,3073
163,3144
163,3163
163,3531
163,3742
163,3937
164,187
164,327
164,1786
164,2226
164,2553
164,2781
164,3280
164,3676
164,3715
164,3732
164,3750
164,3779
164,3908
165,292
165,360
165,428
165,530
165,833
165,897
165,1028
165,1096
165,1146
165,1267
165,1766
165,2200
165,2292
165,2745
165,3397
165,3869
166,258
166,365
166,526
166,579
166,793
166,976
166,1394
166,1606
166,1913
166,2073
166,2489
166,2532
166,2574
166,2799
166,2880
166,3231
167,233
167,336
167,1475
167,1841
167,2061
167,2214
167,2444
167,3005
167,3018
167,3151
167,3698
167,3785
168,405
168,780
168,948
168,986
168,1767
168,1971
168,2393
168,2651
168,2736
168,3178
168,3415
168,3869
168,3876
169,186
169,394
169,486
169,535
169,610
169,774
169,949
169,1652
169,1847
169,2001
169,2006
169,2075
169,2982
169,3178
169,3258
169,3385
169,3391
169,3392
169,3424
169,3520
169,3798
169,3885
170,277
170,610
170,706
170,797
170,870
170,942
170,1054
170,1261
170,1810
170,1915
170,2018
170,2650
170,2660
170,2932
170,2995
170,3192
170,3505
170,3514
171,37
171,95
171,347
171,736
171,882
171,1232
171,1780
171,2001
171,2030
171,2342
171,2343
171,3147
171,3603
172,66
172,127
172,605
172,634
172,947
172,1214
172,1228
172,1246
172,1359
172,1377
172,1628
172,2356
172,3072
172,3208
172,3592
173,769
173,770
173,982
173,1211
173,1352
173,1680
173,1715
173,2159
173,3162
173,3542
173,3611
173,3958
174,49
174,136
174,625
174,655
174,946
174,1287
174,1611
174,2794
174,2936
174,3514
174,3529
174,3546
174,3997
175,80
175,182
175,316
175,394
175,712
175,796
175,1012
175,1478
175,1554
175,1667
175,1723
175,2189
175,2224
175,2388
175,3158
175,3395
175,3505
175,3526
175,3532
175,3948
176,316
176,330
176,485
176,777
176,987
176,1125
176,1292
176,1326
176,1329
176,1871
176,1998
176,2499
176,2569
176,2738
176,2897
176,3004
176,3503
176,3610
176,3623
176,3938
177,95
177,466
177,1033
177,1075
177,1258
177,1360
177,1456
177,2006
177,2078
177,3439
177,3715
177,3950
178,21
178,193
178,529
178,612
178,680
178,1042
178,1714
178,1744
178,1829
178,2479
178,2701
179,61
179,341
179,923
179,1065
179,1477
179,1550
179,2314
179,2408
179,2417
179,2478
179,2510
179,2667
179,3087
179,3974
180,382
180,1019
180,1153
180,2499
180,2551
180,2655
180,2910
180,2966
180,3577
180,3741
180,3984
181,320
181,396
181,933
181,1049
181,1128
181,1341
181,1803
181,1917
181,2148
181,2223
181,2564
181,2709
181,3103
181,3429
181,3594
181,3739
181,3798
182,146
182,175
182,757
182,795
182,1076
182,1154
182,1505
182,1919
182,2782
182,2872
182,3342
182,3554
182,3782
183,10
183,80
183,199
183,426
183,640
183,700
183,861
183,1093
183,1378
183,1909
183,2194
183,2355
183,2422
183,2433
183,2999
183,3043
183,3064
183,3251
183,3306
184,233
184,684
184,814
184,999
184,1293
184,1778
184,2243
184,2454
184,2703
184,2835
184,3008
184,3240
184,3475
184,3507
184,3972
185,99
185,596
185,811
185,850
185,859
185,915
185,1201
185,1225
185,1658
185,1881
185,1967
185,1981
185,2029
185,2179
185,2305
185,3109
185,3463
186,169
186,646
186,746
186,1329
186,1944
186,2118
186,2313
186,2463
186,2594
186,2635
186,3062
186,3292
186,3313
186,3321
186,3527
186,3656
186,3870
187,56
187,164
187,426
187,940
187,964
187,1084
187,1414
187,1770
187,1913
187,2053
187,2449
187,2571
187,2981
187,3423
187,3774
188,30
188,219
188,253
188,350
188,516
188,600
188,605
188,836
188,874
188,1033
188,1093
188,1449
188,1723
188,1998
188,2012
188,2388
188,2880
188,3017
188,3100
188,3104
188,3164
188,3998
189,6
189,18
189,232
189,711
189,996
189,1263
189,1311
189,1593
189,2019
189,2358
189,2568
189,2853
189,2907
189,3430
189,3579
190,148
190,210
190,264
190,453
190,676
190,2098
190,2223
190,2320
190,2376
190,2395
190,2446
190,2836
190,3359
190,3446
190,3455
191,472
191,677
191,962
191,1170
191,1231
191,1268
191,2043
191,2475
191,3011
191,3250
191,3438
191,3692
192,218
192,1111
192,1416
192,1520
192,2329
192,2431
192,2490
192,2665
192,2833
192,2878
192,2940
192,3199
192,3557
192,3594
192,3598
192,3760
192,3855
193,178
193,270
193,325
193,737
193,846
193,1289
193,1359
193,1663
193,2063
193,2681
193,2799
193,3053
193,3153
193,3282
193,3290
193,3500
193,3742
193,3758
194,1031
194,1739
194,2036
194,2192
194,2248
194,2579
194,3109
194,3418
194,3460
194,3477
194,3587
194,3596
194,3619
194,3888
195,259
195,455
195,463
195,580
195,597
195,724
195,997
195,1016
195,1142
195,1566
195,1998
195,2481
195,2890
195,3114
195,3591
195,3693
195,3905
196,817
196,900
196,1302
196,1311
196,1552
196,1848
196,2024
196,2280
196,2342
196,2441
196,2730
197,987
197,1254
197,1625
197,1839
197,2080
197,2657
197,3206
197,3617
197,3763
198,27
198,922
198,966
198,1089
198,1597
198,1611
198,1659
198,1823
198,1906
198,1950
198,2020
198,3624
198,3714
198,3754
199,183
199,342
199,652
199,727
199,873
199,1137
199,1277
199,1512
199,2579
199,2747
199,2839
